title,lat,lng
판교퍼스트힐푸르지오1단지,37.37242023,127.0710253
판교퍼스트힐푸르지오2단지,37.37402237,127.0686256
힐스테이트판교엘포레6단지후문,37.37363881,127.0683625
힐스테이트판교엘포레6단지,37.37179647,127.0680973
SK.금강테라스하우스,37.3716435,127.0678368
판교대장로서측,37.36325197,127.0675264
판교대장로동측,37.36327343,127.0678651
판교풍경채5단지,37.36495191,127.0691386
힐스테이트판교엘포레4단지,37.36521326,127.0689366
판교반디유치원.복합문화단지,37.36682879,127.0709278
판교더샵포레스트11단지,37.36731533,127.0711552
월곡뉴타운,37.60690619,127.0282093
월곡뉴타운,37.60597826,127.0274048
길음뉴타운,37.60362623,127.0241682
길음뉴타운,37.60318209,127.0236855
미아리고개.미아리예술극장,37.5988113,127.0217091
미아리고개.미아리예술극장,37.597921,127.0218209
돈암사거리.성신여대입구,37.59374328,127.0181314
돈암사거리.성신여대입구,37.5933063,127.0178391
삼선교.한성대학교,37.58985251,127.0092322
삼선교.한성대학교.조소앙활동터,37.58931282,127.0083738
숭곡초교입구,37.60993461,127.0322405
창문여고,37.61185059,127.03582
동방고개,37.61357876,127.0381747
장위동그린빌아파트,37.61785258,127.0431131
북서울꿈의숲,37.62031711,127.0453451
장월초등학교,37.62346595,127.0487106
국민대앞,37.61067955,126.9940273
국민대앞,37.61093007,126.994306
국민대학교앞,37.61072194,126.9947704
청덕초등학교,37.608787,126.999112
청덕초교,37.60863,127.00006
북악중학교,37.607386,127.002908
고려대사범대학부속고등학교,37.607888,127.002378
봉국사,37.605854,127.007624
봉국사,37.606138,127.007657
정릉2동주민센터,37.604593,127.011258
정릉2동주민센터,37.60486355,127.0113351
숭덕초교,37.60335836,127.0146827
숭덕초교,37.60369802,127.0151143
정릉길음시장,37.60218362,127.019095
정릉길음시장.길음뉴타운9단지,37.60255749,127.0195764
돈암동삼성아파트입구,37.60187443,127.0245753
길음역,37.60201338,127.0237044
돈암1동주민센터,37.60379601,127.0265806
돈암1동주민센터,37.60456372,127.0266726
종암사거리,37.603607,127.031172
KT월곡지사,37.60248306,127.0338761
KT월곡지사,37.60294674,127.035189
종암SK아파트,37.60203143,127.0374933
성북구보건소,37.60255347,127.0392921
월곡역,37.60161106,127.0415692
월곡역,37.6029111,127.0422121
동덕여대앞,37.60300278,127.0428339
한국과학기술연구원입구,37.60550997,127.0474164
상월곡역,37.605489,127.046447
월곡중학교,37.606895,127.049787
월곡중학교,37.60689212,127.0491494
새석관시장,37.608383,127.052607
새석관시장,37.60870001,127.0526018
돌곶이역,37.61131855,127.0583861
돌곶이역,37.61058612,127.0562085
장위동동원베네스트.온누리병원,37.61204183,127.0589632
석관동주민센터,37.61339007,127.0620509
석관동주민센터,37.61353359,127.0615798
석계역굴다리앞,37.61433148,127.0657966
석계역,37.61500287,127.067255
성가복지병원,37.60588272,127.0311379
성가복지병원,37.60574473,127.0315875
종암사거리입구,37.60143263,127.0330444
종암사거리입구,37.60104405,127.0337883
종암동주민센터,37.59941526,127.0341075
종암동주민센터,37.59818929,127.0349443
숭례초교,37.59480527,127.0356812
숭례초등학교,37.59439692,127.0361702
고대앞,37.58856369,127.0348108
우신향병원,37.58513594,127.0316105
안암오거리,37.58261176,127.0290052
대광초교,37.57970665,127.0250277
정릉북한산국립공원입구,37.61759463,126.9995129
정릉산장아파트,37.61688905,127.0028048
정릉대우아파트,37.616708,127.00386
정릉4동주민센터.경국사,37.61352336,127.0062481
정릉4동주민센터.경국사,37.61351,127.006451
성북청수도서관.정릉4동성당,37.61156967,127.0084194
성북청수도서관.정릉4동성당,37.61107675,127.0089018
정릉시장입구,37.60846533,127.0098213
정릉시장입구,37.60803278,127.0101519
정릉우체국앞,37.6051645,127.0114121
정릉우체국앞,37.60514015,127.0116579
미아초교,37.61153187,127.022039
미아초교,37.61088662,127.0224658
길음동동부아파트,37.60786358,127.0232734
길음동동부아파트,37.6078101,127.0235409
삼선동주민센터,37.59061071,127.0143473
삼선동주민센터,37.59069177,127.0147154
성북구청.성북경찰서,37.58824316,127.0172593
성북구청.성북경찰서,37.58860541,127.0172299
보문역,37.58585142,127.0189209
보문역,37.58448879,127.0199895
보문동성당,37.58239632,127.0207962
보문동성당,37.58239897,127.0211155
보문동주민센터,37.5804515,127.0218635
보문동주민센터,37.579835,127.0224863
월계2교.참누리아파트,37.62321836,127.0503746
월계2교,37.623825,127.050133
광운초교앞,37.62029973,127.0528392
광운초교,37.62055892,127.0529196
장위3동주민센터,37.61622453,127.0570354
장위3동주민센터,37.616156,127.0575142
장삼주유소,37.6141178,127.0592242
장삼주유소,37.61397337,127.0597361
장위사거리,37.61169477,127.0617328
장위사거리,37.61192533,127.0618299
석관중고등학교앞,37.60926115,127.0640252
의정부초등학교,37.73565802,127.0608737
석관고등학교,37.60943547,127.0643618
석관동코오롱아파트,37.60658528,127.0661262
석관동코오롱아파트,37.60669897,127.0663652
북서울꿈의숲,37.61930985,127.0449424
북서울꿈의숲,37.6190311,127.045768
장곡초교앞,37.61769857,127.0475819
장곡초교앞,37.61770654,127.0479422
하나은행장위동지점,37.61621078,127.050021
하나은행장위동지점,37.61643,127.050048
장위동원천주유소,37.61447319,127.0527679
장위동원천주유소,37.61463079,127.0529741
장위2동주민센터,37.61209215,127.0555323
돌곶이역,37.61020459,127.0575579
돌곶이역,37.61172918,127.0563595
석관시장,37.60868974,127.0590704
석관시장,37.60881581,127.0592359
석관동새마을금고,37.60757181,127.0602271
석관동새마을금고,37.60727176,127.0609376
한국예술종합학교,37.60564716,127.0618293
한국예술종합학교,37.60553708,127.0621022
돈암힐스테이트.코오롱하늘채,37.59843701,127.0142965
꿈의숲아이파크아파트,37.6180528,127.0515111
꿈의숲아이파크아파트,37.61826951,127.0512644
장곡초교사거리,37.6170002,127.0498584
장곡초교사거리,37.61705615,127.0496613
서울다원학교.한용운활동터,37.59460129,126.9913481
동방문화대학원대학교,37.59439956,126.9930729
동방문화대학원대학교,37.59472398,126.9936413
성북구립미술관.쌍다리앞,37.59359412,126.9958338
성북구립미술관.쌍다리앞,37.5937446,126.9959436
성북초교.성북선잠박물관,37.59291476,126.9987894
성북초교.성북선잠박물관,37.59307695,126.9978246
홍익대부속중고등학교입구,37.59321753,127.0006477
홍익대부속중고등학교입구,37.59327249,127.001531
경신중고입구,37.59178657,127.0028344
경신중고입구,37.59227316,127.0027846
성북동주민센터.동구마케팅고,37.59074669,127.0036474
성북동주민센터.동구마케팅고,37.59072776,127.0040392
삼선교.성북문화원,37.58870025,127.0054965
삼선교.성북문화원,37.58899579,127.0058033
서울다원학교.한용운활동터,37.59466505,126.991788
장위래미안아파트,37.61888366,127.0522481
신종월교,37.5975815,127.04126
장위래미안아파트,37.6186712,127.0524922
남대문중학교,37.61805562,127.0546975
남대문중학교,37.61776668,127.0553788
길음시장,37.6030091,127.0235824
길음시장,37.60314977,127.0230921
길음역,37.60484766,127.0262174
길음역,37.60508777,127.0259217
민락엘레트19단지후문,37.74993021,127.1176487
미아사거리,37.61016767,127.0300444
서경로꿈마루도서관앞,37.61150524,127.0133874
길원초등학교입구,37.61043824,127.0143749
길원초등학교입구,37.610337,127.014672
길음뉴타운11단지롯데캐슬,37.60916938,127.0153997
길음뉴타운11단지롯데캐슬,37.608783,127.015477
정릉동아.길음뉴타운데시앙아파트,37.60629227,127.0149529
길음뉴타운데시앙.정릉동아아파트,37.60641,127.015123
숭덕초교,37.6038077,127.0145783
성북생태체험관,37.620221,127.006498
정릉초교,37.619058,127.00634
정릉동풍림상가앞,37.6167005,127.0077086
정릉동풍림상가앞,37.61674285,127.0077754
정릉동풍림아파트.청소년문화의집,37.61612013,127.0087971
정릉입구,37.60242575,127.0135091
정릉입구,37.60301119,127.0134299
아리랑고개.아리랑시네미디어센터,37.60063178,127.0137784
아리랑고개.아리랑시네미디어센터,37.60050202,127.0138566
돈암2동주민센터입구.흥천사,37.59684526,127.0150133
돈암2동주민센터입구.흥천사,37.59605763,127.0156745
송현고등학교,37.7424371,127.0913351
성신여대입구역,37.59388332,127.0161033
세아.보광.건영아파트앞,37.73486345,127.0767563
송현고등학교.장애인종합복지관,37.74334191,127.0918676
성신여대입구역,37.59360116,127.0163772
한국과학기술연구원입구,37.60409316,127.0450997
대농빌라앞,37.60184111,127.043318
월곡샹그레빌아파트,37.59547762,127.0408149
월곡샹그레빌아파트,37.59544512,127.0409701
장위동고개,37.6142455,127.0406506
장위동고개,37.61436991,127.0405013
장위1동주민센터,37.61386179,127.0427869
장위1동주민센터,37.61395,127.0430543
장위1동치안센터,37.613833,127.045172
용못골,37.73655878,127.006606
장위1동치안센터,37.61391563,127.0457898
국민은행장위동지점,37.61352067,127.0487437
국민은행장위동지점,37.6138829,127.0487689
월곡1동주민센터,37.61057259,127.0353229
월곡1동주민센터,37.61059957,127.03552
밤나무골시장,37.60945334,127.0356802
월곡삼성래미안아파트,37.609399,127.035937
월곡동두산아파트,37.60661914,127.0365918
월곡동두산아파트,37.60700299,127.0366463
생명의전화,37.604518,127.037215
생명의전화,37.60439409,127.0374571
장곡초교,37.61610776,127.048563
장곡초교,37.61609195,127.0487019
보문역,37.58546373,127.0202536
보문역,37.58565118,127.0200804
안암동주민센터,37.58604643,127.0219386
안암동주민센터,37.58626802,127.022369
고려대이공대.고대병원,37.58607983,127.026075
고려대이공대.고대병원,37.58636831,127.0254738
안암역,37.58622925,127.0305239
안암전철역,37.58636448,127.030276
안암오거리,37.58329644,127.0295931
개운사입구,37.58583034,127.0294582
돈암시장입구,37.591444,127.016715
돈암시장입구,37.59197105,127.0167018
성북구청,37.589376,127.01817
성북구청,37.58993356,127.0175711
보문2교,37.58916732,127.019548
보문2교,37.58904935,127.019146
성신여대후문,37.58898123,127.0222305
성신여대후문,37.58906952,127.0222769
용문중고교,37.58769433,127.0229775
용문중고교,37.58735639,127.0231483
안암초교,37.58692021,127.0233962
안암초교,37.58692379,127.0235207
돈암초교입구,37.59108222,127.0122536
정릉3동주민센터앞,37.6082494,127.0042542
정릉3동주민센터앞,37.608522,127.004703
삼덕단지.성북구최만린미술관,37.61038674,127.0050597
삼덕단지.성북구최만린미술관,37.610417,127.005238
솔샘사거리,37.61277001,127.007084
솔샘사거리,37.61266998,127.0072777
보문역,37.585933,127.019202
성북우체국현대백화점,37.6078214,127.0293808
정릉동풍림아파트,37.61645261,127.0089999
현대백화점,37.608328,127.029292
돈암동일신건영휴먼빌아파트,37.601461,127.013386
석계역,37.61371625,127.0654245
석계역,37.61360635,127.0653598
월곡2SH빌아파트,37.59722437,127.0421137
석관고등학교후문,37.61072234,127.0663167
길음역,37.60221,127.024315
정릉풍림아파트.청소년문화의집,37.6151911,127.0089069
상진운수종점,37.61115461,127.065164
상진운수종점,37.611267,127.065628
대진여객차고지,37.617689,127.000797
정릉북한산국립공원입구,37.61767032,126.9997746
풍림아파트삼거리,37.617339,127.007432
성북생태체험관,37.62011749,127.0065602
정릉초교,37.618938,127.006424
파크빌라앞,37.59803817,127.0057635
골드하우스,37.59850995,127.0044331
월곡중학교,37.60623486,127.0478487
민락엘레트19단지후문,37.74963953,127.1180314
508단지삼거리,37.59933309,127.0055357
508단지입구,37.59925825,127.0065063
산장빌라,37.59901574,127.0074088
산장빌라,37.59877612,127.0073998
성북참노인전문병원,37.59763003,127.0056794
교수단지,37.59946982,127.0092742
우방아파트,37.6002114,127.0094555
일신건영아파트.꿈에그린아파트,37.60149142,127.012109
일신건영아파트.꿈에그린아파트,37.60145104,127.012227
돈암힐스테이트.코오롱하늘채,37.59902779,127.0142549
돈암동일신건영휴먼빌아파트,37.60131751,127.0137865
구민회관입구,37.59670335,127.0064557
508단지입구,37.59917446,127.0063862
스카이힐스,37.59948326,127.0036633
508단지삼거리,37.59922586,127.0056343
대일외고서경대정문,37.612945,127.013145
서경대본관,37.61546,127.011423
서경대본관,37.615626,127.011687
길음뉴타운8단지,37.60757,127.015877
길음뉴타운8단지,37.60740681,127.015704
서경로꿈마루도서관앞,37.611633,127.013476
국민커뮤니티센터,37.61228265,127.0044097
정릉연립,37.61206821,127.0040415
국민대후문,37.61127532,127.0000838
국민대후문,37.6110095,127.000034
고려대사범대학부속고등학교.후문,37.60977735,126.9991947
고려대사범대학부속고등학교.후문,37.60946143,126.9995107
월곡래미안루나밸리,37.59993787,127.0411798
송산초교.상가단지,37.74531716,127.0994319
송산초교.상가단지,37.74534175,127.099157
길음뉴타운10단지.라온유아파트,37.60298754,127.0181336
숭곡초교후문,37.60927755,127.0328338
월곡아남아파트,37.6064774,127.0345111
월곡동신아파트,37.6045306,127.0360245
돌곶이역8번출구,37.610303,127.056327
한성대입구역,37.58916343,127.0049813
장위동입구,37.61373132,127.0390305
북한산보국문역2번출구,37.6122939,127.0079858
북한산보국문역1번출구,37.61208355,127.0083291
일신초교.래미안라센트아파트,37.59845771,127.0395148
서울사대부설중학교,37.59614341,127.0383641
서울사대부설고등학교,37.59416057,127.0372993
대원여객,37.75361182,127.0437145
일신휴먼빌.우정아파트,37.60009591,127.0111939
고려아파트,37.59856235,127.0272458
장월초교.참누리아파트,37.62328857,127.0484023
동방주택,37.61658542,127.0437264
장위중학교,37.61190904,127.0405011
신안APT.길음초등학교,37.61422433,127.0164202
정릉4동종점,37.61294369,127.0101775
산림초소,37.61391999,126.9979441
정릉2동주민센터,37.60460856,127.0110779
4호선성신여대역,37.59229187,127.0164517
삼선푸르지오APT앞,37.58485554,127.0136125
한성대정문,37.58256252,127.0112286
한신113동앞,37.59434268,127.0085998
낙산삼거리,37.5802666,127.0105671
돈암2동주민센터,37.5975864,127.0109908
종암중학교,37.59328447,127.0348753
종암교통정보센터,37.59429936,127.0358281
고려슈퍼,37.59864062,127.0277679
슈퍼앞,37.61580872,127.0422166
월곡청소년센터,37.61101519,127.0404315
대우APT211동,37.61294023,127.016796
KEB하나은행.오렌지마트,37.6113038,127.0091703
중앙하이츠정문,37.60269737,127.010978
삼선초교,37.58524124,127.0133578
한양슈퍼앞,37.58346812,127.0111699
구민회관201동앞,37.59558793,127.0092873
돈암지구대.현대아파트,37.59697889,127.0127098
선경아파트,37.59437491,127.0344613
세븐마트,37.59254985,127.0356654
죽림정사,37.59953144,127.0292269
나약국,37.61433447,127.0413542
동아아파트,37.60815435,127.0474094
월곡인조잔디구장,37.60866188,127.0394709
대우APT정문.대림APT후문,37.61196514,127.0176159
넓은마당,37.61460573,126.9997044
중앙하이츠후문,37.60341927,127.0094842
성신여대정문앞,37.59076583,127.0197375
한성대입구3거리,37.586412,127.010945
(구)법화사,37.58474164,127.0110898
이수아파트.한신휴아파트입구,37.5966165,127.0141174
극동아파트정문,37.5954238,127.034369
고려대법과대학.한국어교육관입구,37.59135577,127.0330195
삼성래미안2차APT,37.59904844,127.0293309
장위1동주민센터,37.61381835,127.0432921
빙그레슈퍼,37.60978611,127.0476777
월곡1동밤골경로당,37.60741717,127.0403854
새생명교회,37.61096576,127.018131
도광사,37.61540949,127.0014669
정수초교,37.60425914,127.0087368
홈마트,37.58927537,127.0200666
성신여대입구역,37.59350747,127.0162096
극동아파트후문,37.59602238,127.0334882
고려대안암학사,37.59125821,127.0305848
통일교회,37.59775706,127.0297868
장위1동치안센터,37.613804,127.0455235
소망슈퍼,37.61085547,127.0482277
초림빌라,37.60742865,127.0410729
대림상가앞,37.61080237,127.0199286
현대아파트앞,37.60902358,127.0201863
산장아파트,37.61659257,127.0036147
그린빌라,37.6038645,127.0082441
삼선시장앞,37.58811073,127.0088742
종암아이파크2차정문,37.59689216,127.0326607
고려대아이스링크,37.59304125,127.0278066
그린마트,37.59798292,127.0310202
장위천주교앞,37.61261138,127.0489731
동덕여대후문,37.60662406,127.0408425
대림APT정문,37.61111294,127.0216764
래미안821동앞,37.60633627,127.0217124
정수빌라,37.60343921,127.0078193
한성대전철역입구,37.58809735,127.0067692
삼선시장,37.58814495,127.0091097
부용마을아파트정문,37.74828999,127.1001186
동방고개,37.61375249,127.0383227
정덕초교입구.이수아파트,37.59666242,127.0143711
현대홈마트,37.59774179,127.0330031
부용마을아파트정문,37.74879535,127.1001593
성북구의회,37.59455809,127.0264562
종암아이파크2차후문,37.59780245,127.0319703
꿈의숲아이파크아파트,37.61780451,127.0510945
장위시장,37.61330871,127.0500349
두산아파트후문,37.60596285,127.0402906
파리바게트앞,37.61138848,127.0226563
길음시장입구,37.60512691,127.0222749
길음역출구,37.60221058,127.0243523
그린빌라,37.60372483,127.0082622
한신105동앞,37.59257062,127.0087793
만가대사거리,37.729519,127.0846855
장위동그린빌아파트,37.61777873,127.0430066
돈암지구대.현대아파트,37.59707441,127.0126589
개운중학교,37.59417817,127.0248944
성북노인정입구,37.59785269,127.0327767
어해랑앞,37.61397753,127.0529125
자산약국.월곡전철역입구.6호선,37.60434125,127.0392307
동부아파트.샘물교회앞,37.61183698,127.0238854
길음전철역,37.60408552,127.0241163
수녀원,37.61192038,127.0053135
정수초교,37.60418164,127.0087719
고려대이공대,37.58612781,127.0250423
만가대사거리,37.72990238,127.0844511
삼선교.한성대입구역,37.58947881,127.0051557
한신103동앞,37.59220352,127.0082621
북서울꿈의숲,37.61994503,127.0451512
돈암신일해피트리아파트,37.59778824,127.0110067
통일교회,37.5978598,127.0297529
풍림아파트.성신초교,37.59519308,127.0235199
한미약국,37.59886958,127.0342981
세광빌라,37.61460863,127.0541544
래미안길음센터피스120동앞,37.61200784,127.0255415
중앙하이츠후문,37.6035085,127.0091705
고대병원,37.58611383,127.0271631
풍림106동,37.59761279,127.0220507
성북노인정입구,37.5979671,127.0328514
장위3동주민센터,37.61638067,127.0569016
관문약국,37.6156128,127.0553083
동덕여대부속유치원앞,37.60616322,127.0454309
영훈중고후문.길음래미안센터피스,37.61245434,127.0274933
길음시장앞,37.60329401,127.022741
월곡로데오거리,37.60501071,127.0437305
구.정릉3동주민센터,37.60948832,127.0058967
중앙하이츠정문,37.60273072,127.0108058
안암역,37.58619249,127.02978
지하철4호선한성대역,37.58901655,127.0051636
참누리아파트,37.62293379,127.0477971
고명중고교,37.5987114,127.0203281
BRT.반도유보라아이비파크후문,37.75032942,127.1017523
종암아이파크2차후문,37.59790248,127.0319114
장위119안전센터,37.61521768,127.0581116
장곡시장,37.61806779,127.0470248
우리랜드사우나,37.61670624,127.0563241
미아사거리전철역,37.61226274,127.0298459
길음시장입구,37.60480516,127.0226203
정든마을,37.60939363,127.0072944
국민은행장위동지점,37.61357676,127.0481921
고대사거리,37.58627744,127.0322869
삼선교역2번출구,37.58853078,127.0067964
삼선교제1시장,37.58779458,127.0068903
개운초등학교,37.60133012,127.0288154
브라운스톤,37.59945852,127.0178213
그린마트,37.59809646,127.0309919
래미안610동앞,37.60555492,127.022283
수보약국,37.60868624,127.0078742
쌍다리,37.59342471,126.9958836
녹십자약국,37.58963444,127.009282
삼선교제2시장,37.58777915,127.0086669
종암래미안,37.60174078,127.029768
힐스테이트,37.59980236,127.0170332
현대백화점,37.60832062,127.0293255
래미안609동앞,37.60653989,127.0218416
오렌지마트,37.61136145,127.009364
정릉시장입구,37.60827069,127.0098054
용광교회,37.59253079,126.9948588
삼영탕앞,37.58881169,127.0100293
성북세무서앞,37.5881656,127.0101255
종암아이파크1차정문,37.60218394,127.0304477
우성APT정문,37.60060187,127.0152066
현대자동차길음지점,37.60667921,127.0278026
래미안501동앞,37.6086973,127.0206925
양씨가게앞,37.5925496,126.9925917
성북세무서앞,37.58787632,127.0104481
본교회앞,37.58864214,127.0116236
성북소방서,37.60253942,127.0310286
장위119안전센터,37.61489835,127.0588114
석계역,37.6146248,127.0649529
길음전철역,37.60424,127.024158
길음1동주민센터.길음중앙새마을금고앞,37.60992294,127.0197437
국민은행사거리,37.61370561,127.0482092
슈퍼앞,37.5931263,126.9927208
한성대삼거리,37.58586144,127.0109053
고려삼계탕,37.58962488,127.0147163
종암아이파크1차정문,37.60352297,127.0303645
꿈의숲대명루첸아파트,37.6196995,127.0479125
남대문중학교,37.61730735,127.055482
남대문중학교,37.61772802,127.0554525
돈암힐스테이트.코오롱하늘채,37.59884669,127.0141315
고려슈퍼,37.59865957,127.0276683
장위3동주민센터,37.61629753,127.0573852
새생명교회,37.61099997,127.0183055
돈암코오롱하늘채.일신휴먼빌,37.59944305,127.0114286
서경대정문.대일외고,37.61296323,127.0130512
노인정,37.5926486,126.9909758
(구)법화사,37.5845909,127.010998
범양APT입구,37.60395266,127.0272104
선잠로3길입구,37.59595261,126.9972124
선잠로3길입구,37.59602798,126.9968838
원진프라자앞,37.59954398,127.032945
대우APT정문.대림APT후문앞,37.61229132,127.0176896
선잠단지.성락원앞,37.59456286,126.9990669
선잠단지.성락원앞,37.59445743,126.9990193
팔각정,37.59236034,126.9922226
성북동성당,37.59525217,126.9978155
성북동성당,37.59515936,126.9977272
성북빌리지,37.59671461,126.9966105
성북빌리지,37.59659116,126.9964973
한양슈퍼앞,37.58358708,127.0110533
돈암초등학교,37.59153996,127.0123873
길음역,37.60444771,127.0256431
북악슈퍼,37.59750841,126.9949423
래미안장위퍼스트하이아파트,37.61950399,127.0505519
북악슈퍼,37.59739487,126.9949242
우리랜드사우나,37.61670813,127.056127
대우APT211동앞,37.61306277,127.0168878
용광교회,37.59244068,126.9947886
길상사,37.59831844,126.9938902
국민은행동소문동점,37.59043362,127.0102798
길상사,37.59827247,126.9936716
정릉꿈에그린아파트,37.60157044,127.0115042
정릉꿈에그린아파트,37.60157044,127.0112628
아리랑시장,37.60241978,127.0114967
아리랑시장,37.60243213,127.0112837
중앙하이츠빌아파트,37.60253508,127.0105947
세계문화유산정릉,37.60166595,127.0095889
정릉꿈에그린1단지,37.60216863,127.010935
일신휴먼빌.우정아파트,37.60014005,127.011297
돈암코오롱하늘채아파트,37.59897663,127.011228
돈암코오롱하늘채아파트,37.59897238,127.0114211
힐스테이트입구,37.60610435,127.0276801
한국가구박물관입구,37.59979114,126.9922781
우리옛돌박물관.정법사,37.60070929,126.9902565
한국가구박물관입구,37.59972314,126.9920636
관문약국,37.6158597,127.0552994
쌍다리,37.59338237,126.9959969
삼선교,37.58917411,127.0074487
현대백화점별관주차장,37.60753672,127.0291417
세광빌라,37.61490944,127.0544843
성가복지병원앞,37.60593949,127.0311141
꿈의숲코오롱하늘채아파트,37.6189838,127.0458394
어해랑앞,37.61407484,127.0529205
고대병원,37.58633732,127.02705
한신103동앞,37.59202331,127.0082088
성북소방서,37.6028,127.0315251
장위시장,37.6134406,127.0505764
생명의전화로터리,37.6038353,127.0378091
정릉시장입구.정릉약국,37.60837072,127.0097442
꿈의숲동문앞,37.62053946,127.0459403
꿈의숲대명루첸아파트,37.61915427,127.0469649
종암아이파크1차정문,37.6022065,127.0302915
돈암힐스테이트.코오롱하늘채,37.59879169,127.014367
자산약국.월곡전철역입구.6호선,37.60417271,127.0393383
수보약국,37.60870425,127.0080441
종암래미안,37.6018588,127.0298304
장위천주교앞,37.6123943,127.0487838
월곡시장.동덕여대오거리,37.60412738,127.0427145
정든마을,37.60950536,127.0074065
용문중고교,37.58802684,127.0229255
개운초등학교,37.60120225,127.0284325
우성APT정문,37.60045094,127.0152062
나약국,37.61429479,127.0414528
소망슈퍼,37.61105374,127.0481667
월곡로데오거리,37.60489939,127.0438729
대동슈퍼,37.61117786,127.0058855
한진206동앞,37.5954941,127.0107233
죽림정사앞,37.5996513,127.0291749
쌍용APT,37.60002772,127.0164194
슈퍼앞,37.61572373,127.0424097
빙그레슈퍼,37.60998707,127.0476291
동아아파트정문앞,37.60688703,127.0461343
수녀원입구,37.61189514,127.005548
홈마트,37.58934382,127.020258
명신초.삼선푸르지오.힐스테이트,37.58225939,127.0145993
브라운스톤,37.59929765,127.0176786
동아아파트,37.60803185,127.0472756
월곡중학교입구,37.60759128,127.0471292
우남아파트,37.60543425,127.046182
돈암시장,37.59130195,127.0134834
창신쌍용2단지.한성대후문,37.58139636,127.0127355
고명중고교,37.59846102,127.0202967
상월곡역,37.60686383,127.0478038
월곡초교,37.60912891,127.0461799
산장아파트,37.61660879,127.0034686
동덕여대오거리,37.60437753,127.0424163
경동고입구,37.58780158,127.0175977
한신301동앞,37.59621511,127.0089861
낙산삼거리,37.58028014,127.0103599
풍림아파트,37.59743346,127.022079
월곡중학교,37.60676522,127.0487722
월곡초등학교후문,37.61137919,127.0454756
도광사,37.61543202,127.0013582
경동고앞,37.58704143,127.0149049
구민회관201동앞,37.59552847,127.0091967
현대홈마트,37.59777427,127.0328695
풍림아파트.성신초교,37.59526977,127.0230545
누구나교회,37.61190835,127.044896
넓은마당,37.61468593,126.9997383
동덕여대정문앞,37.60587349,127.0412388
삼선노인정,37.58637475,127.0138721
한신113동앞,37.59446343,127.0085262
종암아이파크2차정문,37.5969733,127.0325169
개운중학교,37.59404657,127.0250869
태광빌라,37.61220878,127.0439311
삼선초교,37.58531696,127.0130747
동구마케팅고후문,37.59358411,127.0082815
두산아파트3단지,37.60520055,127.0388917
극동아파트후문,37.59601611,127.033333
성북구의회,37.59448608,127.0261062
장위1동노인정,37.61161439,127.043045
극동아파트정문,37.59541933,127.034267
고려대아이스링크,37.5929133,127.0278066
하트마트편의점,37.61203037,127.0414141
선경아파트,37.59436413,127.0343481
고려대안암학사,37.59125386,127.0299756
종암중학교,37.59323044,127.0347677
고려대법과대학.한국어교육관입구,37.59128274,127.0331735
종암로한진택배,37.59242909,127.0356891
성북세무서앞,37.58792226,127.0105659
꿈의숲대명루첸아파트,37.62081958,127.0456216
세레네티.래미안,37.59905652,127.0294148
양광교회.죽림정사앞,37.59957016,127.029364
석관동주민센터,37.61298587,127.0613211
한신105동앞,37.59255399,127.0090684
한신108동앞,37.59353344,127.0094569
스카이프라자앞.111동앞,37.59451104,127.0104117
한진207동앞,37.59631409,127.0106667
한진202동앞,37.59660191,127.0096012
한진204동앞,37.59640002,127.0099714
한진207동앞,37.59634931,127.0104744
스카이프라자앞.111동,37.59487653,127.0105335
한신108동앞,37.59397543,127.0096483
삼선동주민센터,37.59100901,127.0142591
수유3동우체국,37.64124178,127.0290427
수유3동우체국,37.64067419,127.0286651
수유역,37.63665909,127.0241165
수유역.강북구청,37.63748875,127.0252318
수유시장.성신여대미아캠퍼스앞,37.63122621,127.024172
수유시장.성신여대미아캠퍼스앞,37.63053073,127.0245723
미아역.신일중고,37.62486968,127.0266493
미아역.신일중고,37.62410995,127.027135
도봉세무서.성북시장,37.61971409,127.0287194
도봉세무서.성북시장,37.61883721,127.0292481
미아사거리역,37.61376212,127.0299325
미아사거리역,37.61289431,127.0302131
수유(강북구청)역,37.63847705,127.0261001
우이동도선사입구.북한산우이역,37.66249988,127.0128185
우이동성원아파트,37.660809,127.013424
우이동성원아파트,37.662045,127.013357
진성빌라사거리,37.65969094,127.0137598
서라벌중학교.우이동대우아파트,37.654607,127.012832
덕성여대솔밭근린공원,37.65138093,127.0126092
국립4.19민주묘지입구사거리,37.64911099,127.0137115
국립4.19민주묘지입구사거리,37.649113,127.014019
국립4.19민주묘지입구사거리,37.648147,127.013448
국립4.19민주묘지입구사거리,37.64798104,127.0136727
국립419묘지삼거리.윤극영가옥,37.64653,127.010438
국립419묘지삼거리.윤극영가옥,37.64632246,127.0106932
인수동백운교회입구,37.64458788,127.0106566
인수동백운교회입구,37.64430942,127.0109422
인수중학교.극동아파트,37.64250367,127.0108286
인수중학교.극동아파트,37.64231082,127.0110529
서울영어마을수유캠프국립재활원입구,37.64013915,127.0117234
서울영어마을수유캠프국립재활원입구,37.64008053,127.0121608
인수동장미원,37.64503338,127.0155272
인수동장미원,37.64459989,127.0159997
가오리역,37.64189779,127.0165778
가오리역,37.64168058,127.0168114
북부성모의원,37.646853,127.01746
북부성모병원,37.64675783,127.0170949
수유2동주민센터우이시장,37.64508867,127.0194289
수유2동주민센터우이시장,37.644893,127.020202
광산사거리,37.64334194,127.0218795
